timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712863666249,2350,HTTP Request,200,OK,Test 1 1-912,text,false,"The operation lasted too long: It took 2 350 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2350,0,938
1712863665429,2397,HTTP Request,200,OK,Test 1 1-1,text,false,"The operation lasted too long: It took 2 397 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1064,0,799
1712863665427,2082,HTTP Request,200,OK,Test 1 1-77,text,false,"The operation lasted too long: It took 2 082 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1398,0,844
1712863665663,1845,HTTP Request,200,OK,Test 1 1-326,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1258,0,706
1712863665428,3287,HTTP Request,200,OK,Test 1 1-11,text,false,"The operation lasted too long: It took 3 287 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3068,0,771
1712863665656,1648,HTTP Request,200,OK,Test 1 1-316,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1276,0,713
1712863665680,1547,HTTP Request,200,OK,Test 1 1-338,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1530,0,762
1712863665421,3595,HTTP Request,200,OK,Test 1 1-7,text,false,"The operation lasted too long: It took 3 595 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3595,0,773
1712863665491,4413,HTTP Request,200,OK,Test 1 1-154,text,false,"The operation lasted too long: It took 4 413 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4413,0,662
1712863665494,4695,HTTP Request,200,OK,Test 1 1-155,text,false,"The operation lasted too long: It took 4 695 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4695,0,699
1712863665554,1771,HTTP Request,200,OK,Test 1 1-215,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1112,0,852
1712863666086,4267,HTTP Request,200,OK,Test 1 1-743,text,false,"The operation lasted too long: It took 4 267 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4267,0,843
1712863666028,3675,HTTP Request,200,OK,Test 1 1-690,text,false,"The operation lasted too long: It took 3 675 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3674,0,819
1712863665631,1669,HTTP Request,200,OK,Test 1 1-292,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),54006,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1238,0,714
1712863665834,2128,HTTP Request,200,OK,Test 1 1-484,text,false,"The operation lasted too long: It took 2 128 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2127,0,785
1712863665848,1848,HTTP Request,200,OK,Test 1 1-495,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1530,0,824
1712863665428,1679,HTTP Request,200,OK,Test 1 1-55,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1060,0,798
1712863665644,2318,HTTP Request,200,OK,Test 1 1-306,text,false,"The operation lasted too long: It took 2 318 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2318,0,696
1712863665781,3136,HTTP Request,200,OK,Test 1 1-439,text,false,"The operation lasted too long: It took 3 136 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3136,0,791
1712863665551,1827,HTTP Request,200,OK,Test 1 1-212,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1241,0,721
1712863665430,1599,HTTP Request,200,OK,Test 1 1-91,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),54006,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1022,0,706
1712863665628,1679,HTTP Request,200,OK,Test 1 1-288,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1038,0,776
1712863666203,4179,HTTP Request,200,OK,Test 1 1-861,text,false,"The operation lasted too long: It took 4 179 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4178,0,3290
1712863665706,2004,HTTP Request,200,OK,Test 1 1-356,text,false,"The operation lasted too long: It took 2 004 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2003,0,742
1712863665423,1684,HTTP Request,200,OK,Test 1 1-85,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1337,0,803
1712863665892,4525,HTTP Request,200,OK,Test 1 1-554,text,false,"The operation lasted too long: It took 4 525 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4387,0,3695
1712863666308,3708,HTTP Request,200,OK,Test 1 1-970,text,false,"The operation lasted too long: It took 3 708 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3708,0,1721
1712863665424,1529,HTTP Request,200,OK,Test 1 1-39,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1243,0,686
1712863665429,1557,HTTP Request,200,OK,Test 1 1-71,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1255,0,705
1712863665577,2685,HTTP Request,200,OK,Test 1 1-239,text,false,"The operation lasted too long: It took 2 685 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1085,0,832
1712863665907,4074,HTTP Request,200,OK,Test 1 1-563,text,false,"The operation lasted too long: It took 4 074 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4074,0,2601
1712863665764,2547,HTTP Request,200,OK,Test 1 1-426,text,false,"The operation lasted too long: It took 2 547 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2547,0,724
1712863665721,2060,HTTP Request,200,OK,Test 1 1-380,text,false,"The operation lasted too long: It took 2 060 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2060,0,759
1712863665977,2157,HTTP Request,200,OK,Test 1 1-633,text,false,"The operation lasted too long: It took 2 157 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2157,0,802
1712863665679,4765,HTTP Request,200,OK,Test 1 1-339,text,false,"The operation lasted too long: It took 4 765 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4765,0,715
1712863665907,4373,HTTP Request,200,OK,Test 1 1-564,text,false,"The operation lasted too long: It took 4 373 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54006,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4373,0,2629
1712863665734,3585,HTTP Request,200,OK,Test 1 1-396,text,false,"The operation lasted too long: It took 3 585 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3585,0,2060
1712863666013,2972,HTTP Request,200,OK,Test 1 1-674,text,false,"The operation lasted too long: It took 2 972 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2972,0,820
1712863666326,3690,HTTP Request,200,OK,Test 1 1-985,text,false,"The operation lasted too long: It took 3 690 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3690,0,2748
1712863665749,3711,HTTP Request,200,OK,Test 1 1-410,text,false,"The operation lasted too long: It took 3 711 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3710,0,1981
1712863665556,1818,HTTP Request,200,OK,Test 1 1-217,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1243,0,716
1712863665834,2060,HTTP Request,200,OK,Test 1 1-483,text,false,"The operation lasted too long: It took 2 060 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1787,0,778
1712863665527,1782,HTTP Request,200,OK,Test 1 1-188,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1279,0,731
1712863665956,4689,HTTP Request,200,OK,Test 1 1-619,text,false,"The operation lasted too long: It took 4 689 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4689,0,797
1712863665427,2922,HTTP Request,200,OK,Test 1 1-75,text,false,"The operation lasted too long: It took 2 922 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,966,0,664
1712863665506,1642,HTTP Request,200,OK,Test 1 1-167,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1282,0,763
1712863665421,1487,HTTP Request,200,OK,Test 1 1-68,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1221,0,665
1712863665687,2348,HTTP Request,200,OK,Test 1 1-344,text,false,"The operation lasted too long: It took 2 348 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1264,0,726
1712863665495,1579,HTTP Request,200,OK,Test 1 1-158,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,987,0,684
1712863666131,2961,HTTP Request,200,OK,Test 1 1-793,text,false,"The operation lasted too long: It took 2 961 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2957,0,2301
1712863665957,2498,HTTP Request,200,OK,Test 1 1-615,text,false,"The operation lasted too long: It took 2 498 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1345,0,829
1712863666053,3034,HTTP Request,200,OK,Test 1 1-707,text,false,"The operation lasted too long: It took 3 034 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54006,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3034,0,844
1712863665513,2836,HTTP Request,200,OK,Test 1 1-175,text,false,"The operation lasted too long: It took 2 836 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1785,0,793
1712863666097,2414,HTTP Request,200,OK,Test 1 1-751,text,false,"The operation lasted too long: It took 2 414 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2414,0,870
1712863665634,2452,HTTP Request,200,OK,Test 1 1-295,text,false,"The operation lasted too long: It took 2 452 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1312,0,736
1712863665955,3051,HTTP Request,200,OK,Test 1 1-599,text,false,"The operation lasted too long: It took 3 051 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3051,0,809
1712863665979,3806,HTTP Request,200,OK,Test 1 1-634,text,false,"The operation lasted too long: It took 3 806 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3806,0,800
1712863666112,2607,HTTP Request,200,OK,Test 1 1-770,text,false,"The operation lasted too long: It took 2 607 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2606,0,950
1712863665572,2021,HTTP Request,200,OK,Test 1 1-233,text,false,"The operation lasted too long: It took 2 021 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1255,0,717
1712863665982,1979,HTTP Request,200,OK,Test 1 1-643,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),54006,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1978,0,797
1712863665848,2201,HTTP Request,200,OK,Test 1 1-509,text,false,"The operation lasted too long: It took 2 201 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2201,0,796
1712863665847,2305,HTTP Request,200,OK,Test 1 1-471,text,false,"The operation lasted too long: It took 2 305 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54006,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1452,0,825
1712863665984,2705,HTTP Request,200,OK,Test 1 1-648,text,false,"The operation lasted too long: It took 2 705 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2705,0,823
1712863665849,3944,HTTP Request,200,OK,Test 1 1-512,text,false,"The operation lasted too long: It took 3 944 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3944,0,1776
1712863665643,2021,HTTP Request,200,OK,Test 1 1-305,text,false,"The operation lasted too long: It took 2 021 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1258,0,710
1712863665558,2867,HTTP Request,200,OK,Test 1 1-220,text,false,"The operation lasted too long: It took 2 867 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1297,0,753
1712863666177,2727,HTTP Request,200,OK,Test 1 1-836,text,false,"The operation lasted too long: It took 2 727 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2727,0,1444
1712863666140,1955,HTTP Request,200,OK,Test 1 1-800,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1162,0,889
1712863665592,1879,HTTP Request,200,OK,Test 1 1-253,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1037,0,757
1712863665792,1580,HTTP Request,200,OK,Test 1 1-453,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1506,0,801
1712863665428,1481,HTTP Request,200,OK,Test 1 1-69,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1216,0,658
1712863666006,1955,HTTP Request,200,OK,Test 1 1-664,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1955,0,866
1712863666320,4543,HTTP Request,200,OK,Test 1 1-982,text,false,"The operation lasted too long: It took 4 543 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4543,0,2188
1712863665640,1781,HTTP Request,200,OK,Test 1 1-301,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1257,0,714
1712863666268,4855,HTTP Request,200,OK,Test 1 1-932,text,false,"The operation lasted too long: It took 4 855 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4854,0,840
1712863666043,3050,HTTP Request,200,OK,Test 1 1-705,text,false,"The operation lasted too long: It took 3 050 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3049,0,2356
1712863665533,1695,HTTP Request,200,OK,Test 1 1-196,text,false,Tidy Parser errors: 0 (allowed 0) Tidy Parser warnings: 9 (allowed 0),53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1253,0,725
1712863666023,3400,HTTP Request,200,OK,Test 1 1-684,text,false,"The operation lasted too long: It took 3 400 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3400,0,852
1712863665533,2036,HTTP Request,200,OK,Test 1 1-193,text,false,"The operation lasted too long: It took 2 036 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1305,0,751
1712863665952,4169,HTTP Request,200,OK,Test 1 1-591,text,false,"The operation lasted too long: It took 4 169 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4169,0,815
1712863665489,3552,HTTP Request,200,OK,Test 1 1-150,text,false,"The operation lasted too long: It took 3 552 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2406,0,701
1712863666087,3930,HTTP Request,200,OK,Test 1 1-750,text,false,"The operation lasted too long: It took 3 930 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53991,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,3929,0,3140
1712863665709,2107,HTTP Request,200,OK,Test 1 1-354,text,false,"The operation lasted too long: It took 2 107 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1509,0,760
1712863665421,5469,HTTP Request,200,OK,Test 1 1-50,text,false,"The operation lasted too long: It took 5 469 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,5468,0,684
1712863665464,2910,HTTP Request,200,OK,Test 1 1-127,text,false,"The operation lasted too long: It took 2 910 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54007,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1254,0,689
1712863666186,2907,HTTP Request,200,OK,Test 1 1-839,text,false,"The operation lasted too long: It took 2 907 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,2906,0,871
1712863665745,4048,HTTP Request,200,OK,Test 1 1-391,text,false,"The operation lasted too long: It took 4 048 milliseconds, but should not have lasted longer than 2 000 milliseconds.",54006,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,4047,0,810
1712863665684,2046,HTTP Request,200,OK,Test 1 1-346,text,false,"The operation lasted too long: It took 2 046 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53998,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1285,0,729
1712863665569,5182,HTTP Request,200,OK,Test 1 1-230,text,false,"The operation lasted too long: It took 5 182 milliseconds, but should not have lasted longer than 2 000 milliseconds.",53999,153,1000,1000,https://petstore.swagger.io/v2/pet/findByStatus?status=available,1804,0,767
