timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712860619301,657,HTTP Request 2-1,200,OK,Thread Group 1-3,text,true,,736015,146,92,92,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,382,0,0
1712860619126,892,HTTP Request 2,200,OK,Thread Group 1-9,text,true,,737015,289,98,98,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,223,0,134
1712860619126,223,HTTP Request 2-0,302,Found,Thread Group 1-9,text,true,,991,143,98,98,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,223,0,134
1712860619349,669,HTTP Request 2-1,200,OK,Thread Group 1-9,text,true,,736024,146,98,98,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,379,0,0
1712860619147,1079,HTTP Request 2,200,OK,Thread Group 1-11,text,true,,736994,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,249,0,154
1712860619147,249,HTTP Request 2-0,302,Found,Thread Group 1-11,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,249,0,154
1712860619396,830,HTTP Request 2-1,200,OK,Thread Group 1-11,text,true,,736003,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,359,0,0
1712860619385,998,HTTP Request 2,200,OK,Thread Group 1-35,text,true,,737012,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,191,0,85
1712860619385,193,HTTP Request 2-0,302,Found,Thread Group 1-35,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,191,0,85
1712860619578,805,HTTP Request 2-1,200,OK,Thread Group 1-35,text,true,,736021,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,304,0,0
1712860619264,1438,HTTP Request 2,200,OK,Thread Group 1-23,text,true,,737010,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,250,0,162
1712860619264,251,HTTP Request 2-0,302,Found,Thread Group 1-23,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,250,0,162
1712860619515,1187,HTTP Request 2-1,200,OK,Thread Group 1-23,text,true,,736019,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,412,0,0
1712860619284,1469,HTTP Request 2,200,OK,Thread Group 1-25,text,true,,737002,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,224,0,72
1712860619284,224,HTTP Request 2-0,302,Found,Thread Group 1-25,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,224,0,72
1712860619508,1245,HTTP Request 2-1,200,OK,Thread Group 1-25,text,true,,736011,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,378,0,0
1712860619394,1404,HTTP Request 2,200,OK,Thread Group 1-36,text,true,,736990,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,144,0,53
1712860619394,144,HTTP Request 2-0,302,Found,Thread Group 1-36,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,144,0,53
1712860619538,1260,HTTP Request 2-1,200,OK,Thread Group 1-36,text,true,,735999,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,358,0,0
1712860619827,980,HTTP Request 2,200,OK,Thread Group 1-15,text,true,,737025,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,69,0,0
1712860619827,69,HTTP Request 2-0,302,Found,Thread Group 1-15,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,69,0,0
1712860619896,911,HTTP Request 2-1,200,OK,Thread Group 1-15,text,true,,736034,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,533,0,0
1712860619204,1624,HTTP Request 2,200,OK,Thread Group 1-17,text,true,,736989,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,281,0,170
1712860619204,281,HTTP Request 2-0,302,Found,Thread Group 1-17,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,281,0,170
1712860619485,1343,HTTP Request 2-1,200,OK,Thread Group 1-17,text,true,,735998,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,481,0,0
1712860619892,938,HTTP Request 2,200,OK,Thread Group 1-26,text,true,,737017,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,128,0,0
1712860619892,128,HTTP Request 2-0,302,Found,Thread Group 1-26,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,128,0,0
1712860620020,810,HTTP Request 2-1,200,OK,Thread Group 1-26,text,true,,736026,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,678,0,0
1712860619763,1091,HTTP Request 2,200,OK,Thread Group 1-5,text,true,,737024,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,50,0,0
1712860619763,50,HTTP Request 2-0,302,Found,Thread Group 1-5,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,50,0,0
1712860619813,1041,HTTP Request 2-1,200,OK,Thread Group 1-5,text,true,,736033,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,690,0,0
1712860619813,1046,HTTP Request 2,200,OK,Thread Group 1-13,text,true,,737035,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,50,0,0
1712860619813,50,HTTP Request 2-0,302,Found,Thread Group 1-13,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,50,0,0
1712860619863,996,HTTP Request 2-1,200,OK,Thread Group 1-13,text,true,,736044,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,643,0,0
1712860619485,1397,HTTP Request 2,200,OK,Thread Group 1-45,text,true,,737008,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,149,0,56
1712860619485,149,HTTP Request 2-0,302,Found,Thread Group 1-45,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,149,0,56
1712860619634,1248,HTTP Request 2-1,200,OK,Thread Group 1-45,text,true,,736017,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,301,0,0
1712860619751,1143,HTTP Request 2,200,OK,Thread Group 1-14,text,true,,737018,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,145,0,0
1712860619751,145,HTTP Request 2-0,302,Found,Thread Group 1-14,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,145,0,0
1712860619896,998,HTTP Request 2-1,200,OK,Thread Group 1-14,text,true,,736027,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,871,0,0
1712860619634,1277,HTTP Request 2,200,OK,Thread Group 1-6,text,true,,737012,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,49,0,0
1712860619634,49,HTTP Request 2-0,302,Found,Thread Group 1-6,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,49,0,0
1712860619683,1228,HTTP Request 2-1,200,OK,Thread Group 1-6,text,true,,736021,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,579,0,0
1712860619667,1244,HTTP Request 2,200,OK,Thread Group 1-7,text,true,,737023,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,111,0,0
1712860619667,111,HTTP Request 2-0,302,Found,Thread Group 1-7,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,111,0,0
1712860619778,1133,HTTP Request 2-1,200,OK,Thread Group 1-7,text,true,,736032,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,625,0,0
1712860619586,1326,HTTP Request 2,200,OK,Thread Group 1-12,text,true,,737018,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,41,0,0
1712860619586,41,HTTP Request 2-0,302,Found,Thread Group 1-12,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,41,0,0
1712860619627,1285,HTTP Request 2-1,200,OK,Thread Group 1-12,text,true,,736027,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,516,0,0
1712860619837,1080,HTTP Request 2,200,OK,Thread Group 1-16,text,true,,737018,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,59,0,0
1712860619837,59,HTTP Request 2-0,302,Found,Thread Group 1-16,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,59,0,0
1712860619896,1021,HTTP Request 2-1,200,OK,Thread Group 1-16,text,true,,736027,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,429,0,0
1712860619436,1482,HTTP Request 2,200,OK,Thread Group 1-40,text,true,,736996,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,96,0,56
1712860619436,96,HTTP Request 2-0,302,Found,Thread Group 1-40,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,96,0,56
1712860619532,1386,HTTP Request 2-1,200,OK,Thread Group 1-40,text,true,,736005,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,335,0,0
1712860619564,1358,HTTP Request 2,200,OK,Thread Group 1-4,text,true,,737026,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,53,0,0
1712860619564,53,HTTP Request 2-0,302,Found,Thread Group 1-4,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,53,0,0
1712860619617,1305,HTTP Request 2-1,200,OK,Thread Group 1-4,text,true,,736035,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,421,0,0
1712860619772,1156,HTTP Request 2,200,OK,Thread Group 1-20,text,true,,737012,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,65,0,0
1712860619772,65,HTTP Request 2-0,302,Found,Thread Group 1-20,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,65,0,0
1712860619837,1091,HTTP Request 2-1,200,OK,Thread Group 1-20,text,true,,736021,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,500,0,0
1712860619686,1317,HTTP Request 2,200,OK,Thread Group 1-65,text,true,,737001,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,196,0,79
1712860619686,196,HTTP Request 2-0,302,Found,Thread Group 1-65,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,196,0,79
1712860619882,1121,HTTP Request 2-1,200,OK,Thread Group 1-65,text,true,,736010,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,649,0,0
1712860619445,1585,HTTP Request 2,200,OK,Thread Group 1-41,text,true,,737007,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,151,0,51
1712860619445,151,HTTP Request 2-0,302,Found,Thread Group 1-41,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,151,0,51
1712860619596,1434,HTTP Request 2-1,200,OK,Thread Group 1-41,text,true,,736016,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,345,0,0
1712860619666,1369,HTTP Request 2,200,OK,Thread Group 1-8,text,true,,736998,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,39,0,0
1712860619666,39,HTTP Request 2-0,302,Found,Thread Group 1-8,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,39,0,0
1712860619705,1330,HTTP Request 2-1,200,OK,Thread Group 1-8,text,true,,736007,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,443,0,0
1712860619344,1692,HTTP Request 2,200,OK,Thread Group 1-31,text,true,,737000,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,152,0,52
1712860619344,152,HTTP Request 2-0,302,Found,Thread Group 1-31,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,152,0,52
1712860619496,1540,HTTP Request 2-1,200,OK,Thread Group 1-31,text,true,,736009,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,434,0,0
1712860619225,1817,HTTP Request 2,200,OK,Thread Group 1-19,text,true,,737002,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,271,0,141
1712860619225,271,HTTP Request 2-0,302,Found,Thread Group 1-19,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,271,0,141
1712860619496,1546,HTTP Request 2-1,200,OK,Thread Group 1-19,text,true,,736011,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,388,0,0
1712860619274,1773,HTTP Request 2,200,OK,Thread Group 1-24,text,true,,737002,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,237,0,149
1712860619274,238,HTTP Request 2-0,302,Found,Thread Group 1-24,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,237,0,149
1712860619512,1535,HTTP Request 2-1,200,OK,Thread Group 1-24,text,true,,736011,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,511,0,0
1712860620018,1118,HTTP Request 2,200,OK,Thread Group 1-9,text,true,,737010,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,192,0,0
1712860620018,192,HTTP Request 2-0,302,Found,Thread Group 1-9,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,192,0,0
1712860620210,926,HTTP Request 2-1,200,OK,Thread Group 1-9,text,true,,736019,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,493,0,0
1712860620383,760,HTTP Request 2,200,OK,Thread Group 1-35,text,true,,737014,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,175,0,0
1712860620383,175,HTTP Request 2-0,302,Found,Thread Group 1-35,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,175,0,0
1712860620558,585,HTTP Request 2-1,200,OK,Thread Group 1-35,text,true,,736023,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,446,0,0
1712860619217,1932,HTTP Request 2,200,OK,Thread Group 1-18,text,true,,736998,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,237,0,151
1712860619217,237,HTTP Request 2-0,302,Found,Thread Group 1-18,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,237,0,151
1712860619454,1695,HTTP Request 2-1,200,OK,Thread Group 1-18,text,true,,736007,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,514,0,0
1712860619304,1845,HTTP Request 2,200,OK,Thread Group 1-27,text,true,,736987,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,277,0,134
1712860619304,277,HTTP Request 2-0,302,Found,Thread Group 1-27,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,277,0,134
1712860619581,1568,HTTP Request 2-1,200,OK,Thread Group 1-27,text,true,,735996,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,456,0,0
1712860619885,1285,HTTP Request 2,200,OK,Thread Group 1-85,text,true,,737009,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,342,0,175
1712860619885,342,HTTP Request 2-0,302,Found,Thread Group 1-85,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,342,0,175
1712860620227,943,HTTP Request 2-1,200,OK,Thread Group 1-85,text,true,,736018,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,497,0,0
1712860619834,1357,HTTP Request 2,200,OK,Thread Group 1-80,text,true,,737011,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,200,0,68
1712860619834,200,HTTP Request 2-0,302,Found,Thread Group 1-80,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,200,0,68
1712860620034,1157,HTTP Request 2-1,200,OK,Thread Group 1-80,text,true,,736020,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,586,0,0
1712860619335,1863,HTTP Request 2,200,OK,Thread Group 1-30,text,true,,737014,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,218,0,127
1712860619335,218,HTTP Request 2-0,302,Found,Thread Group 1-30,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,218,0,127
1712860619553,1645,HTTP Request 2-1,200,OK,Thread Group 1-30,text,true,,736023,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,421,0,0
1712860619872,1342,HTTP Request 2,200,OK,Thread Group 1-1,text,true,,737004,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,132,0,0
1712860619872,132,HTTP Request 2-0,302,Found,Thread Group 1-1,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,132,0,0
1712860620004,1210,HTTP Request 2-1,200,OK,Thread Group 1-1,text,true,,736013,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,483,0,0
1712860619494,1724,HTTP Request 2,200,OK,Thread Group 1-46,text,true,,736999,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,149,0,52
1712860619494,149,HTTP Request 2-0,302,Found,Thread Group 1-46,text,true,,991,143,100,100,https://bt.rozetka.com.ua/bosch-spv2ikx10k/p335757760/,149,0,52
1712860619643,1575,HTTP Request 2-1,200,OK,Thread Group 1-46,text,true,,736008,146,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,474,0,0
1712860619846,1436,HTTP Request 2,200,OK,Thread Group 1-81,text,true,,736995,289,100,100,https://bt.rozetka.com.ua/ua/bosch-spv2ikx10k/p335757760/,235,0,67
